UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U134067,0,0,19.0,Product101,windows,P12345,0,0
U134068,0,0,19.0,Product101,android,P12345,0,0
U134069,0,0,21.0,Product101,android,P12345,0,0
U134070,0,0,19.0,Product101,windows,P12345,0,0
U134071,0,0,20.0,Product101,windows,P12345,0,0
U134072,0,0,20.0,Product101,windows,P12345,0,0
U134073,0,0,0.0,Product101,windows,P12345,0,0
U134074,0,0,19.0,Product101,windows,P12345,0,0
U134075,0,0,19.0,Product101,windows,P12345,0,0
U134076,0,0,19.0,Product101,android,P12345,0,0
U134078,0,0,19.0,Product101,windows,P12345,0,0
U134080,0,0,19.0,Product101,android,P12345,0,0
U134081,0,0,21.0,Product101,linux,P12345,0,0
U134082,0,0,20.0,Product101,windows,P12345,0,0
U134083,0,0,19.0,Product101,windows,P12345,0,0
U134085,0,0,19.0,Product101,windows,P12345,0,0
U134086,0,0,21.0,Product101,android,P12345,0,0
U134087,0,0,21.0,Product101,android,P12345,0,0
U134088,0,0,19.0,Product101,mac os x,P12345,0,0
U134089,0,0,19.0,Product101,android,P12345,0,0
U134090,0,0,19.0,Product101,mac os x,P12345,0,0
U134091,0,0,20.0,Product101,android,P12345,0,0
U134092,0,0,19.0,Product101,windows,P12345,0,0
U134093,0,0,2632.0,Product101,windows,P12345,0,0
U134094,0,0,0.0,Product101,windows,P12345,0,0
U134095,0,0,21.0,Product101,windows,P12345,0,0
U134096,0,0,19.0,Product101,windows,P12345,0,0
U134097,0,0,19.0,Product101,windows,P12345,0,0
U134098,0,0,21.0,Product101,android,P12345,0,0
U134099,0,0,19.0,Product101,windows,P12345,0,0
U134100,0,0,21.0,Product101,android,P12345,0,0
U134101,0,0,19.0,Product101,android,P12345,0,0
U134102,0,0,19.0,Product101,mac os x,P12345,0,0
U134104,0,0,19.0,Product101,windows,P12345,0,0
U134105,0,0,0.0,Product101,android,P12345,0,0
U134106,0,0,20.0,Product101,android,P12345,0,0
U134107,0,0,19.0,Product101,windows,P12345,0,0
U134108,0,0,19.0,Product101,windows,P12345,0,0
U134109,0,0,19.0,Product101,windows,P12345,0,0
U134110,0,0,21.0,Product101,windows,P12345,0,0
U134111,0,0,19.0,Product101,mac os x,P12345,0,0
U134113,0,0,19.0,Product101,mac os x,P12345,0,0
U134114,0,0,19.0,Product101,android,P12345,0,0
U134115,0,0,19.0,Product101,android,P12345,0,0
U134117,0,0,19.0,Product101,windows,P12345,0,0
U134118,0,0,21.0,Product101,windows,P12345,0,0
U134119,0,0,19.0,Product101,windows,P12345,0,0
U134120,0,0,19.0,Product101,android,P12345,0,0
U134121,0,0,20.0,Product101,windows,P12345,0,0
U134122,0,0,19.0,Product101,windows,P12345,0,0
U134123,0,0,20.0,Product101,windows,P12345,0,0
U134124,0,0,19.0,Product101,windows,P12345,0,0
U134125,0,0,0.0,Product101,ios,P12345,0,0
U134126,0,0,19.0,Product101,windows,P12345,0,0
U134127,0,0,19.0,Product101,windows,P12345,0,0
U134128,0,0,20.0,Product101,linux,P12345,0,0
U134129,0,0,0.0,Product101,windows,P12345,0,0
U134130,0,0,20.0,Product101,windows,P12345,0,0
U134131,0,0,19.0,Product101,android,P12345,0,0
U134133,0,0,19.0,Product101,windows,P12345,0,0
U134134,0,0,0.0,Product101,windows,P12345,0,0
U134135,0,0,19.0,Product101,android,P12345,0,0
U134136,0,0,0.0,Product101,android,P12345,0,0
U134137,0,0,19.0,Product101,windows,P12345,0,0
U134138,0,0,20.0,Product101,windows,P12345,0,0
U134140,0,0,19.0,Product101,windows,P12345,0,0
U134141,0,0,19.0,Product101,windows,P12345,0,0
U134142,0,0,19.0,Product101,windows,P12345,0,0
U134143,0,0,19.0,Product101,mac os x,P12345,0,0
U134144,0,0,19.0,Product101,android,P12345,0,0
U134145,0,0,19.0,Product101,mac os x,P12345,0,0
U134146,0,0,19.0,Product101,mac os x,P12345,0,0
U134147,0,0,20.0,Product101,windows,P12345,0,0
U134149,0,0,19.0,Product101,windows,P12345,0,0
U134150,0,0,0.0,Product101,android,P12345,0,0
U134151,0,0,4909.0,Product101,windows,P12345,0,0
U134152,0,0,19.0,Product101,mac os x,P12345,0,0
U134153,0,0,21.0,Product101,windows,P12345,0,0
U134154,0,0,19.0,Product101,android,P12345,0,0
U134155,0,0,0.0,Product101,windows,P12345,0,0
U134156,0,0,19.0,Product101,windows,P12345,0,0
U134157,0,0,19.0,Product101,android,P12345,0,0
U134158,0,0,20.0,Product101,android,P12345,0,0
U134159,0,0,0.0,Product101,windows,P12345,0,0
U134160,0,0,19.0,Product101,windows,P12345,0,0
U134161,0,0,19.0,Product101,windows,P12345,0,0
U134162,0,0,19.0,Product101,windows,P12345,0,0
U134164,0,0,19.0,Product101,windows,P12345,0,0
U134165,0,0,19.0,Product101,android,P12345,0,0
U134166,0,0,19.0,Product101,windows,P12345,0,0
U134167,0,0,19.0,Product101,mac os x,P12345,0,0
U134168,0,0,19.0,Product101,windows,P12345,0,0
U134169,0,0,20.0,Product101,linux,P12345,0,0
U134170,0,0,7121.0,Product101,windows,P12345,0,0
U134171,0,0,19.0,Product101,ios,P12345,0,0
U134172,0,0,19.0,Product101,windows,P12345,0,0
U134173,0,0,19.0,Product101,windows,P12345,0,0
U134174,0,0,19.0,Product101,windows,P12345,0,0
U134175,0,0,19.0,Product101,android,P12345,0,0
U134176,0,0,19.0,Product101,mac os x,P12345,0,0
U134177,0,0,19.0,Product101,android,P12345,0,0
U134178,0,0,19.0,Product101,mac os x,P12345,0,0
U134180,0,0,20.0,Product101,android,P12345,0,0
U134181,0,0,19.0,Product101,android,P12345,0,0
U134183,0,0,20.0,Product101,windows,P12345,0,0
U134184,0,0,20.0,Product101,android,P12345,0,0
U134185,0,0,20.0,Product101,windows,P12345,0,0
U134186,0,0,20.0,Product101,android,P12345,0,0
U134187,0,0,20.0,Product101,windows,P12345,0,0
U134188,0,0,20.0,Product101,mac os x,P12345,0,0
U134189,0,0,5850.0,Product101,windows,P12345,0,0
U134190,0,0,20.0,Product101,mac os x,P12345,0,0
U134191,0,0,21.0,Product101,windows,P12345,0,0
U134193,0,0,20.0,Product101,windows,P12345,0,0
U134194,0,0,20.0,Product101,android,P12345,0,0
U134196,0,0,21.0,Product101,windows,P12345,0,0
U134197,0,0,0.0,Product101,windows,P12345,0,0
U134198,0,0,20.0,Product101,android,P12345,0,0
U134199,0,0,20.0,Product101,android,P12345,0,0
U134200,0,0,20.0,Product101,android,P12345,0,0
U134201,0,0,20.0,Product101,windows,P12345,0,0
U134202,0,0,20.0,Product101,android,P12345,0,0
U134203,0,0,20.0,Product101,mac os x,P12345,0,0
U134204,0,0,20.0,Product101,mac os x,P12345,0,0
U134205,0,0,21.0,Product101,windows,P12345,0,0
U134206,0,0,20.0,Product101,windows,P12345,0,0
U134207,0,0,0.0,Product101,windows,P12345,0,0
U134208,0,0,20.0,Product101,android,P12345,0,0
U134209,0,0,20.0,Product101,windows,P12345,0,0
U134210,0,0,20.0,Product101,mac os x,P12345,0,0
U134211,0,0,0.0,Product101,android,P12345,0,0
U134213,0,0,20.0,Product101,android,P12345,0,0
U134214,0,0,20.0,Product101,windows,P12345,0,0
U134215,0,0,20.0,Product101,windows,P12345,0,0
U134216,0,0,20.0,Product101,windows,P12345,0,0
U134217,0,0,21.0,Product101,windows,P12345,0,0
U134218,0,0,21.0,Product101,android,P12345,0,0
U134219,0,0,20.0,Product101,windows,P12345,0,0
U134221,0,0,20.0,Product101,windows,P12345,0,0
U134222,0,0,20.0,Product101,android,P12345,0,0
U134224,0,0,20.0,Product101,windows,P12345,0,0
U134225,0,0,20.0,Product101,windows,P12345,0,0
U134226,0,0,20.0,Product101,mac os x,P12345,0,0
U134228,0,0,20.0,Product101,mac os x,P12345,0,0
U134229,0,0,20.0,Product101,linux,P12345,0,0
U134230,0,0,21.0,Product101,windows,P12345,0,0
U134231,0,0,20.0,Product101,windows,P12345,0,0
U134232,0,0,20.0,Product101,windows,P12345,0,0
U134233,0,0,20.0,Product101,windows,P12345,0,0
U134234,0,0,20.0,Product101,mac os x,P12345,0,0
U134235,0,0,20.0,Product101,windows,P12345,0,0
U134236,0,0,20.0,Product101,android,P12345,0,0
U134237,0,0,20.0,Product101,windows,P12345,0,0
U134238,0,0,20.0,Product101,android,P12345,0,0
U134239,0,0,20.0,Product101,android,P12345,0,0
U134240,0,0,20.0,Product101,android,P12345,0,0
U134241,0,0,21.0,Product101,windows,P12345,0,0
U134242,0,0,20.0,Product101,windows,P12345,0,0
U134243,0,0,20.0,Product101,mac os x,P12345,0,0
U134244,0,0,20.0,Product101,windows,P12345,0,0
U134245,0,0,20.0,Product101,windows,P12345,0,0
U134247,0,0,20.0,Product101,windows,P12345,0,0
U134248,0,0,20.0,Product101,windows,P12345,0,0
U134250,0,0,20.0,Product101,windows,P12345,0,0
U134253,0,0,20.0,Product101,mac os x,P12345,0,0
U134254,0,0,20.0,Product101,windows,P12345,0,0
U134257,0,0,20.0,Product101,android,P12345,0,0
U134258,0,0,20.0,Product101,mac os x,P12345,0,0
U134259,0,0,20.0,Product101,android,P12345,0,0
U134260,0,0,20.0,Product101,android,P12345,0,0
U134262,0,0,1504.0,Product101,windows,P12345,0,0
U134263,0,0,21.0,Product101,android,P12345,0,0
U134264,0,0,20.0,Product101,android,P12345,0,0
U134265,0,0,2284.0,Product101,mac os x,P12345,0,0
U134266,0,0,20.0,Product101,windows,P12345,0,0
U134267,0,0,20.0,Product101,windows,P12345,0,0
U134268,0,0,20.0,Product101,android,P12345,0,0
U134269,0,0,20.0,Product101,windows,P12345,0,0
U134271,0,0,21.0,Product101,windows,P12345,0,0
U134272,0,0,20.0,Product101,android,P12345,0,0
U134273,0,0,0.0,Product101,android,P12345,0,0
U134274,0,0,20.0,Product101,android,P12345,0,0
U134275,0,0,21.0,Product101,android,P12345,0,0
U134276,0,0,20.0,Product101,windows,P12345,0,0
U134277,0,0,20.0,Product101,windows,P12345,0,0
U134278,0,0,21.0,Product101,windows,P12345,0,0
U134279,0,0,20.0,Product101,android,P12345,0,0
U134280,0,0,20.0,Product101,windows,P12345,0,0
U134281,0,0,21.0,Product101,windows,P12345,0,0
U134282,0,0,20.0,Product101,windows,P12345,0,0
U134283,0,0,0.0,Product101,windows,P12345,0,0
U134284,0,0,20.0,Product101,android,P12345,0,0
U134287,0,0,20.0,Product101,windows,P12345,0,0
U134288,0,0,20.0,Product101,android,P12345,0,0
U134289,0,0,20.0,Product101,android,P12345,0,0
U134290,0,0,20.0,Product101,android,P12345,0,0
U134291,0,0,20.0,Product101,mac os x,P12345,0,0
U134292,0,0,20.0,Product101,android,P12345,0,0
U134293,0,0,20.0,Product101,windows,P12345,0,0
U134294,0,0,20.0,Product101,mac os x,P12345,0,0
U134295,0,0,20.0,Product101,windows,P12345,0,0
U134296,0,0,20.0,Product101,android,P12345,0,0
U134297,0,0,20.0,Product101,windows,P12345,0,0
U134298,0,0,20.0,Product101,windows,P12345,0,0
U134300,0,0,20.0,Product101,windows,P12345,0,0
U134301,0,0,20.0,Product101,windows,P12345,0,0
U134302,0,0,20.0,Product101,windows,P12345,0,0
U134303,0,0,20.0,Product101,windows,P12345,0,0
U134304,0,0,20.0,Product101,windows,P12345,0,0
U134305,0,0,20.0,Product101,mac os x,P12345,0,0
U134306,0,0,20.0,Product101,android,P12345,0,0
U134307,0,0,20.0,Product101,mac os x,P12345,0,0
U134308,0,0,20.0,Product101,windows,P12345,0,0
U134309,0,0,20.0,Product101,android,P12345,0,0
U134310,0,0,20.0,Product101,android,P12345,0,0
U134311,0,0,20.0,Product101,windows,P12345,0,0
U134312,0,0,20.0,Product101,windows,P12345,0,0
U134313,0,0,21.0,Product101,android,P12345,0,0
U134314,0,0,20.0,Product101,windows,P12345,0,0
U134315,0,0,974.0,Product101,windows,P12345,0,0
U134316,0,0,21.0,Product101,android,P12345,0,0
U134317,0,0,20.0,Product101,windows,P12345,0,0
U134318,0,0,0.0,Product101,mac os x,P12345,0,0
U134319,0,0,20.0,Product101,windows,P12345,0,0
U134320,0,0,20.0,Product101,windows,P12345,0,0
U134321,0,0,20.0,Product101,android,P12345,0,0
U134322,0,0,20.0,Product101,android,P12345,0,0
U134323,0,0,20.0,Product101,windows,P12345,0,0
U134324,0,0,20.0,Product101,windows,P12345,0,0
U134325,0,0,21.0,Product101,windows,P12345,0,0
U134326,0,0,20.0,Product101,windows,P12345,0,0
U134327,0,0,20.0,Product101,windows,P12345,0,0
U134328,0,0,20.0,Product101,windows,P12345,0,0
U134330,0,0,21.0,Product101,windows,P12345,0,0
U134332,0,0,21.0,Product101,android,P12345,0,0
U134333,0,0,20.0,Product101,windows,P12345,0,0
U134334,0,0,20.0,Product101,windows,P12345,0,0
U134335,0,0,20.0,Product101,android,P12345,0,0
U134336,0,0,20.0,Product101,windows,P12345,0,0
U134337,0,0,20.0,Product101,linux,P12345,0,0
U134338,0,0,20.0,Product101,windows,P12345,0,0
U134339,0,0,20.0,Product101,mac os x,P12345,0,0
U134341,0,0,20.0,Product101,android,P12345,0,0
U134342,0,0,20.0,Product101,mac os x,P12345,0,0
U134343,0,0,20.0,Product101,windows,P12345,0,0
U134344,0,0,20.0,Product101,mac os x,P12345,0,0
U134345,0,0,20.0,Product101,windows,P12345,0,0
U134346,0,0,20.0,Product101,android,P12345,0,0
U134347,0,0,20.0,Product101,android,P12345,0,0
U134348,0,0,20.0,Product101,windows,P12345,0,0
U134349,0,0,20.0,Product101,windows,P12345,0,0
U134351,0,0,20.0,Product101,windows,P12345,0,0
U134352,0,0,21.0,Product101,android,P12345,0,0
U134353,0,0,0.0,Product101,windows,P12345,0,0
U134354,0,0,20.0,Product101,windows,P12345,0,0
U134355,0,0,20.0,Product101,windows,P12345,0,0
U134356,0,0,20.0,Product101,mac os x,P12345,0,0
U134357,0,0,20.0,Product101,windows,P12345,0,0
U134358,0,0,21.0,Product101,android,P12345,0,0
U134359,0,0,20.0,Product101,mac os x,P12345,0,0
U134361,0,0,20.0,Product101,windows,P12345,0,0
U134362,0,0,20.0,Product101,windows,P12345,0,0
U134363,0,0,20.0,Product101,windows,P12345,0,0
U134364,0,0,20.0,Product101,windows,P12345,0,0
U134365,0,0,20.0,Product101,windows,P12345,0,0
U134366,0,0,7837.0,Product101,mac os x,P12345,0,0
U134367,0,0,20.0,Product101,mac os x,P12345,0,0
U134368,0,0,20.0,Product101,windows,P12345,0,0
U134369,0,0,20.0,Product101,windows,P12345,0,0
U134370,0,0,21.0,Product101,windows,P12345,0,0
U134371,0,0,0.0,Product101,windows,P12345,0,0
U134372,0,0,20.0,Product101,ubuntu,P12345,0,0
U134373,0,0,20.0,Product101,windows,P12345,0,0
U134374,0,0,20.0,Product101,windows,P12345,0,0
U134375,0,0,20.0,Product101,windows,P12345,0,0
U134376,0,0,20.0,Product101,windows,P12345,0,0
U134377,0,0,20.0,Product101,windows,P12345,0,0
U134378,0,0,20.0,Product101,linux,P12345,0,0
U134379,0,0,20.0,Product101,windows,P12345,0,0
U134380,0,0,20.0,Product101,linux,P12345,0,0
U134381,0,0,20.0,Product101,android,P12345,0,0
U134382,0,0,20.0,Product101,windows,P12345,0,0
U134383,0,0,20.0,Product101,linux,P12345,0,0
U134384,0,0,20.0,Product101,mac os x,P12345,0,0
U134385,0,0,20.0,Product101,android,P12345,0,0
U134386,0,0,20.0,Product101,android,P12345,0,0
U134387,0,0,20.0,Product101,ios,P12345,0,0
U134388,0,0,0.0,Product101,ubuntu,P12345,0,0
U134389,0,0,21.0,Product101,windows,P12345,0,0
U134390,0,0,20.0,Product101,mac os x,P12345,0,0
U134391,0,0,20.0,Product101,windows,P12345,0,0
U134392,0,0,20.0,Product101,windows,P12345,0,0
U134393,0,0,0.0,Product101,windows,P12345,0,0
U134394,0,0,20.0,Product101,windows,P12345,0,0
U134396,0,0,21.0,Product101,windows,P12345,0,0
U134397,0,0,20.0,Product101,windows,P12345,0,0
U134398,0,0,20.0,Product101,windows,P12345,0,0
U134399,0,0,20.0,Product101,mac os x,P12345,0,0
U134400,0,0,21.0,Product101,android,P12345,0,0
U134401,0,0,20.0,Product101,windows,P12345,0,0
U134402,0,0,20.0,Product101,android,P12345,0,0
U134403,0,0,20.0,Product101,windows,P12345,0,0
U134404,0,0,20.0,Product101,android,P12345,0,0
U134405,0,0,20.0,Product101,android,P12345,0,0
U134406,0,0,20.0,Product101,windows,P12345,0,0
U134407,0,0,0.0,Product101,windows,P12345,0,0
U134408,0,0,20.0,Product101,windows,P12345,0,0
U134409,0,0,20.0,Product101,windows,P12345,0,0
U134412,0,0,20.0,Product101,windows,P12345,0,0
U134413,0,0,20.0,Product101,android,P12345,0,0
U134414,0,0,20.0,Product101,windows,P12345,0,0
U134415,0,0,20.0,Product101,android,P12345,0,0
U134416,0,0,20.0,Product101,windows,P12345,0,0
U134417,0,0,20.0,Product101,windows,P12345,0,0
U134418,0,0,20.0,Product101,android,P12345,0,0
U134419,0,0,20.0,Product101,windows,P12345,0,0
U134420,0,0,20.0,Product101,windows,P12345,0,0
U134421,0,0,20.0,Product101,android,P12345,0,0
U134422,0,0,20.0,Product101,windows,P12345,0,0
U134423,0,0,20.0,Product101,windows,P12345,0,0
U134424,0,0,20.0,Product101,windows,P12345,0,0
U134425,0,0,20.0,Product101,mac os x,P12345,0,0
U134426,0,0,165.0,Product101,android,P12345,0,0
U134427,0,0,20.0,Product101,android,P12345,0,0
U134428,0,0,21.0,Product101,android,P12345,0,0
U134429,0,0,21.0,Product101,windows,P12345,0,0
U134430,0,0,20.0,Product101,windows,P12345,0,0
U134431,0,0,20.0,Product101,android,P12345,0,0
U134432,0,0,21.0,Product101,windows,P12345,0,0
U134433,0,0,21.0,Product101,windows,P12345,0,0
U134435,0,0,20.0,Product101,mac os x,P12345,0,0
U134436,0,0,0.0,Product101,windows,P12345,0,0
U134439,0,0,20.0,Product101,windows,P12345,0,0
U134440,0,0,20.0,Product101,linux,P12345,0,0
U134442,0,0,20.0,Product101,windows,P12345,0,0
U134443,0,0,20.0,Product101,linux,P12345,0,0
U134446,0,0,20.0,Product101,windows,P12345,0,0
U134447,0,0,20.0,Product101,android,P12345,0,0
U134448,0,0,20.0,Product101,windows,P12345,0,0
U134449,0,0,20.0,Product101,windows,P12345,0,0
U134450,0,0,20.0,Product101,windows,P12345,0,0
U134451,0,0,20.0,Product101,windows,P12345,0,0
U134452,0,0,20.0,Product101,android,P12345,0,0
U134453,0,0,0.0,Product101,android,P12345,0,0
U134454,0,0,20.0,Product101,windows,P12345,0,0
U134455,0,0,21.0,Product101,windows,P12345,0,0
U134456,0,0,21.0,Product101,windows,P12345,0,0
U134457,0,0,0.0,Product101,windows,P12345,0,0
U134458,0,0,20.0,Product101,windows,P12345,0,0
U134459,0,0,20.0,Product101,windows,P12345,0,0
U134460,0,0,0.0,Product101,windows,P12345,0,0
U134461,0,0,21.0,Product101,mac os x,P12345,0,0
U134462,0,0,20.0,Product101,android,P12345,0,0
U134463,0,0,21.0,Product101,android,P12345,0,0
U134464,0,0,20.0,Product101,windows,P12345,0,0
U134465,0,0,21.0,Product101,windows,P12345,0,0
U134466,0,0,20.0,Product101,windows,P12345,0,0
U134467,0,0,20.0,Product101,windows,P12345,0,0
U134468,0,0,0.0,Product101,windows,P12345,0,0
U134469,0,0,0.0,Product101,windows,P12345,0,0
U134470,0,0,21.0,Product101,windows,P12345,0,0
U134471,0,0,20.0,Product101,android,P12345,0,0
U134472,0,0,20.0,Product101,android,P12345,0,0
U134473,0,0,21.0,Product101,android,P12345,0,0
U134474,0,0,20.0,Product101,windows,P12345,0,0
U134475,0,0,20.0,Product101,android,P12345,0,0
U134476,0,0,20.0,Product101,android,P12345,0,0
U134478,0,0,20.0,Product101,windows,P12345,0,0
U134480,0,0,20.0,Product101,android,P12345,0,0
U134481,0,0,20.0,Product101,windows,P12345,0,0
U134482,0,0,20.0,Product101,android,P12345,0,0
U134483,0,0,20.0,Product101,windows,P12345,0,0
U134484,0,0,20.0,Product101,windows,P12345,0,0
U134485,0,0,20.0,Product101,mac os x,P12345,0,0
U134486,0,0,20.0,Product101,windows,P12345,0,0
U134487,0,0,21.0,Product101,windows,P12345,0,0
U134488,0,0,20.0,Product101,windows,P12345,0,0
U134489,0,0,20.0,Product101,windows,P12345,0,0
U134490,0,0,20.0,Product101,android,P12345,0,0
U134491,0,0,20.0,Product101,android,P12345,0,0
U134492,0,0,20.0,Product101,windows,P12345,0,0
U134493,0,0,20.0,Product101,windows,P12345,0,0
U134495,0,0,21.0,Product101,android,P12345,0,0
U134496,0,0,20.0,Product101,windows,P12345,0,0
U134497,0,0,20.0,Product101,windows,P12345,0,0
U134498,0,0,0.0,Product101,windows,P12345,0,0
U134500,0,0,20.0,Product101,android,P12345,0,0
U134501,0,0,21.0,Product101,android,P12345,0,0
U134502,0,0,0.0,Product101,android,P12345,0,0
U134503,0,0,20.0,Product101,windows,P12345,0,0
U134504,0,0,20.0,Product101,windows,P12345,0,0
U134506,0,0,20.0,Product101,windows,P12345,0,0
U134507,0,0,20.0,Product101,windows,P12345,0,0
U134508,0,0,20.0,Product101,windows,P12345,0,0
U134509,0,0,20.0,Product101,mac os x,P12345,0,0
U134511,0,0,21.0,Product101,android,P12345,0,0
U134513,0,0,20.0,Product101,windows,P12345,0,0
U134514,0,0,20.0,Product101,windows,P12345,0,0
U134515,0,0,21.0,Product101,android,P12345,0,0
U134516,0,0,20.0,Product101,mac os x,P12345,0,0
U134517,0,0,20.0,Product101,android,P12345,0,0
U134518,0,0,20.0,Product101,android,P12345,0,0
U134519,0,0,21.0,Product101,windows,P12345,0,0
U134520,0,0,0.0,Product101,windows,P12345,0,0
U134521,0,0,20.0,Product101,windows,P12345,0,0
U134522,0,0,21.0,Product101,windows,P12345,0,0
U134523,0,0,20.0,Product101,ubuntu,P12345,0,0
U134524,0,0,20.0,Product101,windows,P12345,0,0
U134525,0,0,20.0,Product101,android,P12345,0,0
U134526,0,0,20.0,Product101,android,P12345,0,0
U134527,0,0,21.0,Product101,windows,P12345,0,0
U134528,0,0,20.0,Product101,mac os x,P12345,0,0
U134529,0,0,20.0,Product101,android,P12345,0,0
U134530,0,0,21.0,Product101,android,P12345,0,0
U134531,0,0,0.0,Product101,windows,P12345,0,0
U134533,0,0,21.0,Product101,android,P12345,0,0
U134534,0,0,20.0,Product101,windows,P12345,0,0
U134535,0,0,20.0,Product101,windows,P12345,0,0
U134536,0,0,20.0,Product101,android,P12345,0,0
U134538,0,0,20.0,Product101,windows,P12345,0,0
U134539,0,0,0.0,Product101,android,P12345,0,0
U134540,0,0,20.0,Product101,windows,P12345,0,0
U134541,0,0,20.0,Product101,windows,P12345,0,0
U134542,0,0,20.0,Product101,windows,P12345,0,0
U134544,0,0,20.0,Product101,windows,P12345,0,0
U134545,0,0,20.0,Product101,ios,P12345,0,0
U134546,0,0,20.0,Product101,android,P12345,0,0
U134547,0,0,20.0,Product101,android,P12345,0,0
U134548,0,0,20.0,Product101,linux,P12345,0,0
U134549,0,0,21.0,Product101,windows,P12345,0,0
U134550,0,0,20.0,Product101,windows,P12345,0,0
U134551,0,0,20.0,Product101,windows,P12345,0,0
U134553,0,0,20.0,Product101,windows,P12345,0,0
U134554,0,0,20.0,Product101,mac os x,P12345,0,0
U134555,0,0,20.0,Product101,windows,P12345,0,0
U134556,0,0,20.0,Product101,windows,P12345,0,0
U134557,0,0,21.0,Product101,android,P12345,0,0
U134558,0,0,20.0,Product101,windows,P12345,0,0
U134559,0,0,20.0,Product101,android,P12345,0,0
U134560,0,0,0.0,Product101,windows,P12345,0,0
U134561,0,0,21.0,Product101,android,P12345,0,0
U134562,0,0,20.0,Product101,windows,P12345,0,0
U134563,0,0,20.0,Product101,android,P12345,0,0
U134564,0,0,20.0,Product101,android,P12345,0,0
U134565,0,0,20.0,Product101,android,P12345,0,0
U134567,0,0,20.0,Product101,windows,P12345,0,0
U134568,0,0,20.0,Product101,android,P12345,0,0
U134569,0,0,20.0,Product101,android,P12345,0,0
U134570,0,0,20.0,Product101,windows,P12345,0,0
U134572,0,0,20.0,Product101,android,P12345,0,0
U134576,0,0,20.0,Product101,ios,P12345,0,0
U134577,0,0,21.0,Product101,windows,P12345,0,0
U134578,0,0,21.0,Product101,mac os x,P12345,0,0
U134579,0,0,20.0,Product101,android,P12345,0,0
U134580,0,0,20.0,Product101,windows,P12345,0,0
U134581,0,0,20.0,Product101,windows,P12345,0,0
U134582,0,0,2294.0,Product101,windows,P12345,0,0
U134583,0,0,20.0,Product101,windows,P12345,0,0
U134584,0,0,20.0,Product101,windows,P12345,0,0
U134587,0,0,20.0,Product101,ios,P12345,0,0
U134588,0,0,20.0,Product101,windows,P12345,0,0
U134589,0,0,20.0,Product101,windows,P12345,0,0
U134590,0,0,20.0,Product101,windows,P12345,0,0
U134591,0,0,21.0,Product101,windows,P12345,0,0
U134592,0,0,20.0,Product101,windows,P12345,0,0
U134593,0,0,21.0,Product101,windows,P12345,0,0
U134594,0,0,20.0,Product101,windows,P12345,0,0
U134595,0,0,20.0,Product101,windows,P12345,0,0
U134596,0,0,3623.0,Product101,ios,P12345,0,0
U134597,0,0,20.0,Product101,windows,P12345,0,0
U134598,0,0,0.0,Product101,windows,P12345,0,0
U134599,0,0,0.0,Product101,windows,P12345,0,0
U134600,0,0,20.0,Product101,windows,P12345,0,0
U134601,0,0,20.0,Product101,windows,P12345,0,0
U134602,0,0,20.0,Product101,android,P12345,0,0
U134603,0,0,20.0,Product101,android,P12345,0,0
U134604,0,0,20.0,Product101,android,P12345,0,0
U134605,0,0,20.0,Product101,windows,P12345,0,0
U134606,0,0,20.0,Product101,linux,P12345,0,0
U134607,0,0,20.0,Product101,windows,P12345,0,0
U134608,0,0,20.0,Product101,windows,P12345,0,0
U134609,0,0,21.0,Product101,ubuntu,P12345,0,0
U134610,0,0,20.0,Product101,windows,P12345,0,0
U134611,0,0,20.0,Product101,windows,P12345,0,0
U134612,0,0,20.0,Product101,windows,P12345,0,0
U134613,0,0,21.0,Product101,windows,P12345,0,0
U134614,0,0,21.0,Product101,android,P12345,0,0
U134615,0,0,20.0,Product101,windows,P12345,0,0
U134616,0,0,21.0,Product101,windows,P12345,0,0
U134617,0,0,20.0,Product101,android,P12345,0,0
U134618,0,0,20.0,Product101,android,P12345,0,0
U134619,0,0,0.0,Product101,android,P12345,0,0
U134620,0,0,20.0,Product101,windows,P12345,0,0
U134621,0,0,20.0,Product101,android,P12345,0,0
U134622,0,0,20.0,Product101,android,P12345,0,0
U134623,0,0,20.0,Product101,android,P12345,0,0
U134624,0,0,20.0,Product101,android,P12345,0,0
U134625,0,0,20.0,Product101,windows,P12345,0,0
U134626,0,0,3205.0,Product101,windows,P12345,0,0
U134627,0,0,0.0,Product101,android,P12345,0,0
U134628,0,0,20.0,Product101,ios,P12345,0,0
U134629,0,0,20.0,Product101,windows,P12345,0,0
U134630,0,0,21.0,Product101,android,P12345,0,0
U134631,0,0,0.0,Product101,windows,P12345,0,0
U134632,0,0,20.0,Product101,windows,P12345,0,0
U134633,0,0,20.0,Product101,android,P12345,0,0
U134634,0,0,20.0,Product101,windows,P12345,0,0
U134635,0,0,20.0,Product101,windows,P12345,0,0
U134636,0,0,20.0,Product101,windows,P12345,0,0
U134637,0,0,20.0,Product101,ubuntu,P12345,0,0
U134638,0,0,20.0,Product101,android,P12345,0,0
U134639,0,0,20.0,Product101,android,P12345,0,0
U134640,0,0,21.0,Product101,android,P12345,0,0
U134641,0,0,20.0,Product101,windows,P12345,0,0
U134642,0,0,20.0,Product101,windows,P12345,0,0
